,M1_R1,M1_R2,M1_R3,M1_R4,M2a_R1,M2a_R2,M2a_R3,M2a_R4,M2c_R1,M2c_R2,M2c_R3,M2c_R4,Majority protein IDs,UniProt ID,Entry Name,M1_Group,M2a_Group_1,M2c_Group_2,M1vsM2a_log2FC,M1vsM2c_log2FC,M2avsM2c_log2FC,M1vsM2a_p,M1vsM2c_p,M2avsM2c_p,M1vsM2a_FDR,M1vsM2c_FDR,M2avsM2c_FDR
2784,-0.574652662,-0.060522706,0.789005891,-0.969682075,-1.130714821,-0.121414403,-0.557878861,-0.385703531,-1.593732614,-0.89077198,-0.844242916,0.290170952,sp|Q9BQA9|CYBC1_HUMAN,Q9BQA9,CYBC1,4,4,4,0.344965016,0.555681251,0.210716235,0.425084195,0.281568288,0.612962693,0.600687927,0.443540254,0.82331276
2785,-0.88643543,-2.193175098,0.658972128,1.106415889,0.745868902,0.909238555,0.184083439,0.725883412,0.840376775,0.725142113,0.649746771,0.893475057,sp|Q9BQB6|VKOR1_HUMAN,Q9BQB6,VKOR1,2,4,4,-0.969824205,-1.105740807,-0.135916602,0.168444556,0.112693601,0.506080042,0.328921854,0.233412082,0.762962319
2786,0.766224423,0.627581602,-1.245613107,-0.950190196,-2.095045847,1.554843851,1.002087667,0.858479737,-3.196795861,-3.249180024,-2.209138304,0.653405468,sp|Q9BQE3|TBA1C_HUMAN,Q9BQE3,TBA1C,2,3,1,-0.530590671,1.799927861,2.330518532,0.524735774,0.061449086,0.056994555,0.687318815,0.155524816,0.301914751
2787,-1.064608759,-3.199667581,-2.816074526,-0.813262641,-3.152141751,-2.838568352,-3.600421923,-3.149378509,-3.746347812,-3.481606272,-3.95667735,-4.170749701,sp|Q9BQE4|SELS_HUMAN,Q9BQE4,SELS,2,0,0,1.211724257,1.865441907,0.65371765,0.051384095,0.006301869,0.019701739,0.146600763,0.032539369,0.189435069
2788,1.560047287,2.189080104,2.439488803,3.069537614,-5.627611509,-2.260082467,-1.646804052,-1.909590945,-3.083626114,-2.676642293,-2.038363366,-1.624566892,sp|Q9BQE5|APOL2_HUMAN,Q9BQE5,APOL2,4,4,4,5.175560695,4.670338118,-0.505222577,9.52E-05,7.16E-07,0.567525631,0.002106353,0.000116889,0.800478828
2789,-2.293981063,-2.515043861,-1.825403764,-2.116478147,-2.959929876,-3.318061347,-1.247716096,-1.806638269,-3.8919153,-0.422896341,-1.501231868,-2.94377096,sp|Q9BQG0|MBB1A_HUMAN,Q9BQG0,MBB1A,4,4,2,0.145359688,0.002226908,-0.14313278,0.759486184,0.997348367,0.859326771,0.855221804,0.998210131,0.947276862
2790,2.830368334,2.398708035,1.482956355,1.048286827,2.678805581,2.960294905,3.116070937,3.135372275,2.951448302,2.587035724,2.541448725,3.135504321,sp|Q9BR76|COR1B_HUMAN,Q9BR76,COR1B,4,4,4,-1.032556037,-0.86377938,0.168776656,0.029885418,0.064748476,0.427930337,0.102227234,0.160829845,0.707357257
2791,0.842234112,0.456075318,-1.989640746,-1.741477473,-0.701266354,0.113187972,1.485953195,0.673918919,-0.507357893,-1.832099151,-0.955956635,0.013744118,sp|Q9BRA2|TXD17_HUMAN,Q9BRA2,TXD17,3,4,4,-1.00115063,0.212215193,1.213365823,0.19667387,0.764401587,0.050548015,0.362953637,0.847844084,0.28285725
2792,2.485246568,1.808198117,0.730635218,0.279943674,2.535872888,2.643890283,2.362460615,2.582307522,2.557531886,2.5513235,2.42810495,2.724735557,sp|Q9BRF8|CPPED_HUMAN,Q9BRF8,CPPED,4,4,4,-1.205126933,-1.239418079,-0.034291146,0.026741777,0.023192812,0.827954168,0.094686876,0.080006449,0.933581579
2793,-1.169852658,-1.621224188,-0.291204758,-2.163865324,-1.731449524,-1.497733635,-1.854299216,-1.281363638,-1.251438391,-1.310331362,-1.388301347,-1.693473527,sp|Q9BRG1|VPS25_HUMAN,Q9BRG1,VPS25,2,3,2,0.279674771,0.099349425,-0.180325346,0.50234562,0.809092425,0.373104799,0.667808351,0.884149741,0.659145489
2794,-1.0695166,-1.227155502,-1.150887822,-1.730888047,-1.815224672,-1.94570212,-2.919698916,-2.448440338,-2.813948866,-3.353735823,-2.879769696,-2.33588227,sp|Q9BRJ2|RM45_HUMAN,Q9BRJ2,RM45,2,4,1,0.987654519,1.551222171,0.563567652,0.013351349,0.000612816,0.104240511,0.059865728,0.00657264,0.387944488
2795,-1.046146746,-2.727275248,-3.574855327,-3.069691018,-0.996448603,-0.38833427,0.021987224,-0.608971898,-1.464366487,-0.656484034,0.636949922,-0.056899087,sp|Q9BRK5|CAB45_HUMAN,Q9BRK5,CAB45,1,4,2,-2.111550198,-2.219292163,-0.107741965,0.002439157,0.004162128,0.81302889,0.019133343,0.023827666,0.929061293
2796,-0.721992337,-0.947580555,-2.902715624,-0.543053341,-1.151791822,-1.360254084,-1.197315972,-1.451112454,-2.892043579,-1.470266268,-1.800617565,-1.179821662,sp|Q9BRP8|PYM1_HUMAN,Q9BRP8,PYM1,3,4,4,0.011283119,0.556851804,0.545568686,0.982219824,0.351692875,0.156733564,0.98739311,0.51178088,0.455719772
2797,-0.188392625,-0.22771873,-1.031597536,-0.079419729,-1.346500885,-2.51308315,-1.466714605,-2.471262433,-2.577626858,-2.340356006,-2.624160262,-0.790874495,sp|Q9BRQ8|AIFM2_HUMAN,Q9BRQ8,AIFM2,4,3,3,1.567608113,1.70147225,0.133864137,0.002256366,0.003640298,0.78533316,0.018150168,0.021772866,0.917321926
2798,0.985455799,1.38867767,1.926013097,1.694128597,0.813083459,0.66269634,0.681828392,0.842505999,0.070545435,-0.091533354,0.583055497,0.557476641,sp|Q9BRR6|ADPGK_HUMAN,Q9BRR6,ADPGK,4,4,4,0.748540243,1.218682736,0.470142493,0.025222291,0.003473749,0.046941574,0.090732363,0.021066804,0.273236133
2799,-1.150958257,-1.342641361,-3.392691983,-1.350163186,-1.329875911,-0.193368862,-2.477373677,-0.910952749,-0.846693469,-0.754723455,-0.854573546,-2.327447595,sp|Q9BRR9|RHG09_HUMAN,Q9BRR9,RHG09,4,4,4,-0.581220897,-0.613254181,-0.032033284,0.36354074,0.300259156,0.953681972,0.543452309,0.461886042,0.979038361
2800,-3.380434229,-3.737832756,-4.097450332,-2.460349041,-1.731268247,0.197442807,0.373044098,-1.054443007,-3.2553194,-3.938309223,-4.235531119,-2.911092825,sp|Q9BRT3|MIEN1_HUMAN,Q9BRT3,MIEN1,0,3,0,-2.865210502,0.166046552,3.031257054,0.000385486,0.711346135,0.000335342,0.005344375,0.809671739,0.018497034
2801,-0.800186822,0.021289631,2.241623064,2.654843083,-3.305004927,-2.969822726,-4.604498259,-3.573907174,-2.547139576,-3.047982074,1.444304844,-3.170686146,sp|Q9BRX8|PXL2A_HUMAN,Q9BRX8,PXL2A,3,0,1,4.64270051,2.859767977,-1.782932534,0.000131139,0.026732749,0.108327432,0.002589251,0.08774676,0.392276829
2802,2.09937261,2.155256881,2.46632705,2.593427629,1.924134915,2.304167499,1.965269192,2.018110711,1.945111795,1.699230878,1.840884183,2.206257438,sp|Q9BS26|ERP44_HUMAN,Q9BS26,ERP44,4,4,4,0.275675463,0.405724969,0.130049506,0.310624899,0.170835543,0.485056479,0.487984415,0.313725242,0.745630016
2803,-0.663599007,-0.727760348,-1.480410388,-0.442732076,-1.967711246,-0.648901924,-1.362415888,-0.780949762,0.131606516,0.645676273,1.01311184,0.571280695,sp|Q9BS40|LXN_HUMAN,Q9BS40,LXN,2,4,4,0.36136925,-1.419044286,-1.780413536,0.360560243,0.00164724,0.000550805,0.539598124,0.012664066,0.024777479
2804,-0.076950243,-0.406443896,-1.3812958,-1.089617762,-1.677153791,-1.762609832,-2.155678406,-2.602191294,-1.451126729,-1.66998705,-1.43645782,-1.641019957,sp|Q9BSH4|TACO1_HUMAN,Q9BSH4,TACO1,2,4,2,1.310831405,0.811070964,-0.499760442,0.005732996,0.039087488,0.060841631,0.034707596,0.111609714,0.310006844
2805,3.625268627,4.074867754,4.893799473,4.392357257,2.800554088,3.036531373,3.425942812,3.550548922,2.585139178,2.604942258,3.220358209,3.135436101,sp|Q9BSJ8|ESYT1_HUMAN,Q9BSJ8,ESYT1,4,4,4,1.043178979,1.360104341,0.316925362,0.012590157,0.002870878,0.232070937,0.058024926,0.018238207,0.531956797
2806,-3.215976778,-3.734858989,-3.278101394,-3.934951005,-0.623690312,-2.002384803,-2.806380875,-3.269305414,-3.269832595,-2.665877641,-3.259906787,-3.35806443,sp|Q9BSL1|UBAC1_HUMAN,Q9BSL1,UBAC1,0,2,0,-1.36553169,-0.402551678,0.962980012,0.028702004,0.217973149,0.10446281,0.098849817,0.36949107,0.387944488
2807,-3.935832572,-4.100497572,-4.010606615,-3.943864693,-2.604850971,-3.536603563,-4.015183357,-3.130562083,-2.059077046,-1.868774904,-1.391882273,-1.897338935,sp|Q9BSQ5|CCM2_HUMAN,Q9BSQ5,CCM2,0,0,2,-0.67590037,-2.193432073,-1.517531704,0.069885612,1.08E-05,0.001142173,0.180693825,0.000513841,0.03575721
2808,-1.00157986,-0.775790816,-0.020361911,-0.303714991,-0.957190772,-0.600385256,-0.672248758,-1.091754358,-1.355168119,-1.001820281,-1.089386126,-0.626833136,sp|Q9BT09|CNPY3_HUMAN,Q9BT09,CNPY3,4,4,4,0.305032892,0.492940021,0.187907129,0.339660728,0.156530795,0.396665396,0.518126394,0.293548037,0.684075559
2809,-1.012721736,-0.936978562,0.757997981,0.553935048,-0.496895031,-0.857777494,-0.351795911,0.101071687,-1.01541855,-0.460923819,-0.211518196,-0.46599335,sp|Q9BT22|ALG1_HUMAN,Q9BT22,ALG1,3,3,3,0.24190737,0.379021661,0.137114291,0.615486266,0.429652396,0.610990733,0.758131693,0.583675558,0.822038498
2810,-3.6476863,-0.437254335,-1.870905567,-1.697115774,-2.839761558,-3.305274941,-2.802807505,-3.234073478,-2.554853589,-0.462552393,-1.317794384,-2.874209948,sp|Q9BT40|INP5K_HUMAN,Q9BT40,INP5K,3,1,2,1.132238876,-0.110887916,-1.243126792,0.080626761,0.879767772,0.038417285,0.199414941,0.927181132,0.249833238
2811,-0.743237888,-1.153966268,-2.082620306,-2.33999482,-0.841695716,-0.699789476,-0.508733371,-0.523633124,-0.901455064,-1.093079851,-1.076649211,-0.920527012,sp|Q9BT78|CSN4_HUMAN,Q9BT78,CSN4,4,4,4,-0.936491899,-0.582027036,0.354464863,0.035090958,0.160653103,0.051835475,0.113905518,0.29869959,0.286828463
2812,-3.489249774,-3.696800382,-3.583255131,-4.143927848,-1.977250419,-1.446758983,-1.009886824,-1.361856013,-1.437837545,-1.696994822,-2.067340821,-2.799373363,sp|Q9BTE1|DCTN5_HUMAN,Q9BTE1,DCTN5,0,2,3,-2.279370224,-1.727921646,0.551448578,2.43E-05,0.000649141,0.133929833,0.001021901,0.006872116,0.427763024
2813,0.318135251,0.288937574,-0.42092586,-0.668915118,0.143836067,0.330453035,-0.529763497,-0.460304633,0.49141334,0.008994461,0.046651701,-0.343567598,sp|Q9BTT0|AN32E_HUMAN,Q9BTT0,AN32E,4,4,4,0.008252719,-0.171565014,-0.179817733,0.981548526,0.624445946,0.522908568,0.98739311,0.74929201,0.770287102
2814,0.222803776,0.404283014,1.747137551,1.954334778,0.545705121,0.413282335,0.668300709,0.802143963,0.43551805,0.139902464,0.955966339,0.774613401,sp|Q9BTU6|P4K2A_HUMAN,Q9BTU6,P4K2A,4,4,4,0.474781747,0.505639716,0.030857969,0.293119619,0.284950681,0.889941425,0.468102333,0.447246439,0.95642947
2815,1.654556101,2.037530225,2.713136701,1.984882567,1.09059364,1.11018481,1.352617655,0.815586603,0.640426161,0.860813792,1.610671633,0.158809683,sp|Q9BTV4|TMM43_HUMAN,Q9BTV4,TMM43,4,4,4,1.005280722,1.279846081,0.274565359,0.008055562,0.007221955,0.392761594,0.043199192,0.035459676,0.679704453
2816,-2.478746555,-2.558523949,-0.568336392,-1.25129453,-2.075676255,-2.158599377,-1.355125202,-1.961065563,-2.04549417,-1.85164082,-1.614983949,-1.966645532,sp|Q9BTW9|TBCD_HUMAN,Q9BTW9,TBCD,2,4,4,0.173391243,0.155465761,-0.017925482,0.720075298,0.739694479,0.93696504,0.829071133,0.831587938,0.973768726
2817,0.294720383,-1.379318886,-3.343821347,-2.145232741,0.097308546,0.681566092,-2.983512954,-0.740619072,0.797370934,-0.379668502,-1.770365292,-0.585765638,sp|Q9BTY2|FUCO2_HUMAN,Q9BTY2,FUCO2,2,4,4,-0.907098801,-1.158806023,-0.251707222,0.341099286,0.157914752,0.768486582,0.518512694,0.29471201,0.906172675
2818,-0.135734197,-0.503474201,0.413558716,-1.017119381,-0.554058518,-0.536553483,-0.017102792,-1.128075325,-0.704044284,-1.368704007,-0.783217712,-0.911985142,sp|Q9BTZ2|DHRS4_HUMAN,Q9BTZ2,DHRS4,4,4,4,0.248255264,0.63129552,0.383040257,0.525294765,0.108307297,0.187769956,0.687791751,0.227972075,0.487668609
2819,-1.250431718,-1.344103655,-0.185028143,-0.067828712,-0.980507953,-1.706075238,-0.601804444,-0.475135037,-3.071074197,-2.61034609,-3.570145567,-2.682119927,sp|Q9BU23|LMF2_HUMAN,Q9BU23,LMF2,2,2,0,0.229032611,2.271573388,2.042540777,0.59412697,0.000199563,0.000221743,0.743819594,0.003123793,0.014269541
2820,-3.446135927,-3.246201995,-4.636185407,-4.043023973,-1.940474713,-1.982609437,-2.214546224,-1.917507362,-1.86844081,-1.457461323,-1.418976626,-2.502717763,sp|Q9BUB5|MKNK1_HUMAN,Q9BUB5,MKNK1,1,4,4,-1.829102391,-2.030987695,-0.201885303,0.000377519,0.000457319,0.457768982,0.005268589,0.00535079,0.729365984
2821,-3.372558918,-2.404011119,-4.070978955,-0.619303702,-0.829651426,-0.565398933,-0.979660629,-0.61108427,-1.432117649,-0.973704374,-0.376219829,0.019403903,sp|Q9BUB7|TMM70_HUMAN,Q9BUB7,TMM70,1,2,2,-1.870264359,-1.926053686,-0.055789327,0.015820705,0.017520084,0.863559884,0.066969878,0.066011947,0.947276862
2822,2.951153406,2.645902973,1.9984268,0.154391231,0.097643472,0.931122849,1.855108366,1.703476237,0.895251675,0.134765595,0.955802126,1.280011173,sp|Q9BUF5|TBB6_HUMAN,Q9BUF5,TBB6,4,4,4,0.790630871,1.12101096,0.330380089,0.241127179,0.08036698,0.455910894,0.412610011,0.18668132,0.727406041
2823,0.358154814,0.258071123,0.340787479,0.067478092,-0.019751319,0.200534007,0.415872283,0.404694437,0.106062973,-0.18570288,-0.07523905,0.189204029,sp|Q9BUJ2|HNRL1_HUMAN,Q9BUJ2,HNRL1,4,4,4,0.005785525,0.247541609,0.241756084,0.981958334,0.361792214,0.205111063,0.98739311,0.521238782,0.507303163
2824,0.112280511,0.048002532,-0.561339071,-0.345179779,0.123366559,0.409033896,-0.71474965,0.292386124,0.01245037,0.007096328,0.259518431,0.019581338,sp|Q9BUL8|PDC10_HUMAN,Q9BUL8,PDC10,4,4,4,-0.214068184,-0.261220568,-0.047152384,0.532579864,0.371406171,0.86036014,0.693151695,0.530253264,0.947276862
2825,-1.604348469,0.692461416,1.270606663,1.299378566,-0.590375312,-0.71029292,-1.197048478,-2.063198076,-0.666529876,-0.557242638,-0.058556452,-0.257454502,sp|Q9BUN8|DERL1_HUMAN,Q9BUN8,DERL1,3,3,4,1.554753241,0.799470411,-0.755282829,0.03801276,0.210050436,0.053522437,0.119771633,0.361170343,0.291978756
2826,-0.373963939,-0.232324981,0.033065869,-0.194567376,-0.585796606,-0.310074474,-0.205423272,-0.258646932,-1.360283554,-1.307027458,-0.570667445,-0.555670374,sp|Q9BUP3|HTAI2_HUMAN,Q9BUP3,HTAI2,4,4,4,0.148037714,0.756464601,0.608426887,0.564976751,0.033473855,0.035738681,0.719946538,0.101149257,0.24399198
2827,-0.113367461,0.27764241,-0.16579235,0.353176218,0.400151935,-0.605988238,-1.69910017,-0.509277831,-0.035009551,-0.04537278,0.893380184,-0.720828422,sp|Q9BUQ8|DDX23_HUMAN,Q9BUQ8,DDX23,4,4,4,0.69146828,0.064872347,-0.626595934,0.134793238,0.864285948,0.227259747,0.28395485,0.918469012,0.528048364
2828,-3.226300534,-2.71623859,-4.013269957,-3.031271332,-2.120238747,-3.790131436,-3.753671208,-3.105317128,-1.552925463,-2.155455152,-1.764130528,-0.550921077,sp|Q9BUT1|BDH2_HUMAN,Q9BUT1,BDH2,0,1,3,-0.054430473,-1.740912048,-1.686481575,0.904645226,0.002008439,0.006032103,0.942621338,0.014517692,0.102752742
2829,-1.428427553,-1.084890195,-1.21718646,-1.396848091,-3.030264226,-3.07498867,-2.44521364,-4.538376551,-3.201266151,-3.539584413,-2.337223124,-3.244817679,sp|Q9BUV8|RAB5I_HUMAN,Q9BUV8,RAB5I,2,0,0,1.990372697,1.798884767,-0.19148793,0.000973543,0.000240391,0.686717312,0.010082553,0.003554677,0.861801167
2830,-2.624239779,-2.8359294,-3.818314995,-2.91275177,-1.615629107,-1.485262014,-3.077666091,-1.241241495,-1.090466616,-1.555315774,-1.6500189,-1.343149277,sp|Q9BV20|MTNA_HUMAN,Q9BV20,MTNA,1,4,2,-1.192859309,-1.638071344,-0.445212035,0.02550817,0.00061971,0.287679137,0.091571167,0.006626132,0.579191773
2831,1.567590714,1.649325347,1.619858523,2.257415578,1.044779094,1.088941889,1.525456012,1.787053474,0.4449433,0.712710608,1.405451809,1.412816568,sp|Q9BV40|VAMP8_HUMAN,Q9BV40,VAMP8,4,4,4,0.411989923,0.779566969,0.367577046,0.198936252,0.042371691,0.241067678,0.365962665,0.11816362,0.540283723
2832,-4.123576107,-3.934691633,-3.702584234,-2.423199275,-1.447584316,-1.381749394,-2.545704147,-1.96078347,-1.464854274,-1.300526498,-1.427819288,-1.676989811,sp|Q9BV57|MTND_HUMAN,Q9BV57,MTND,0,4,3,-1.712057481,-2.078465345,-0.366407864,0.003098982,0.000340453,0.21709371,0.022576444,0.004475773,0.521323267
2833,-2.609533838,-3.768038192,-3.409354276,-3.298912655,-1.440629206,-1.524078886,-0.320806987,-1.754359103,-3.485028905,-2.710705602,-1.134828554,-3.250740593,sp|Q9BV86|NTM1A_HUMAN,Q9BV86,NTM1A,0,2,1,-2.011491195,-0.626133827,1.385357368,0.000503597,0.25089603,0.032975797,0.006433817,0.409325683,0.236319049
2834,1.429564016,1.016801765,2.247434772,2.258168197,2.952017034,1.830771908,1.039312596,0.957042629,1.585887763,2.407951937,2.202942885,1.471930894,sp|Q9BVC6|TM109_HUMAN,Q9BVC6,TM109,4,4,4,0.043206145,-0.179186183,-0.222392328,0.932447467,0.65262067,0.640759632,0.957805187,0.769286577,0.837933688
2835,-0.304093727,-0.508243809,-2.057432895,-1.634958736,-0.728220577,-0.426854664,-0.839237199,-0.107105523,-1.37686118,-1.620770521,-1.210338409,-0.042349005,sp|Q9BVG4|PBDC1_HUMAN,Q9BVG4,PBDC1,4,4,4,-0.600827801,-0.063602513,0.537225288,0.19221938,0.900005495,0.167680947,0.357960655,0.939759343,0.46840136
2836,-1.924656537,-1.750184324,-1.438424158,-1.117100985,-0.474566116,0.052759274,-0.412207896,-0.336816809,-0.430467694,-0.642440689,-0.830724443,-0.150613522,sp|Q9BVJ7|DUS23_HUMAN,Q9BVJ7,DUS23,2,4,4,-1.264883614,-1.044029914,0.2208537,0.001399462,0.00632995,0.32008456,0.012797708,0.032635872,0.60776512
2837,2.17412636,2.087993522,2.827569096,2.864293359,2.080066876,2.040849461,1.868488936,1.972403676,1.633146122,2.007172301,2.565190069,2.188546615,sp|Q9BVK6|TMED9_HUMAN,Q9BVK6,TMED9,4,4,4,0.498043347,0.389981807,-0.10806154,0.111906422,0.263948175,0.630218814,0.249278728,0.424736842,0.83264981
2838,-0.72607375,-0.333665904,-1.298555208,-1.56685603,-3.92442008,-3.226551193,-3.378421035,-3.9727986,-3.943011134,-3.307662091,-3.066060763,-2.970291742,sp|Q9BVK8|TM147_HUMAN,Q9BVK8,TM147,2,0,0,2.644260004,2.34046871,-0.303791295,2.53E-05,8.37E-05,0.308971372,0.001035684,0.001914634,0.599647063
2839,-2.131982244,-1.726733762,-1.098487721,-2.536905437,-2.37564909,-2.245684438,-1.978122574,-2.50212774,-1.878572582,-1.504449497,-1.682854511,-2.469649744,sp|Q9BW27|NUP85_HUMAN,Q9BW27,NUP85,4,4,3,0.40186867,0.010354292,-0.391514377,0.273045855,0.978707743,0.14397693,0.445462134,0.986944111,0.442527908
2840,-3.012917809,-3.217569968,-3.704098743,-3.343535554,-2.865347323,-4.997583519,-3.482827193,-3.079521051,-1.892075651,-1.770620933,-1.232118358,-1.708285521,sp|Q9BW91|NUDT9_HUMAN,Q9BW91,NUDT9,0,1,2,0.286789253,-1.668755403,-1.955544656,0.546664165,0.00019737,0.002183473,0.704098582,0.003103436,0.056623646
2841,2.128031168,2.035073608,2.184921466,0.508708605,1.102157384,1.737102397,1.762941063,1.466305927,1.40125122,1.93085073,1.397191277,1.356453677,sp|Q9BWD1|THIC_HUMAN,Q9BWD1,THIC,4,4,4,0.197057019,0.192746986,-0.004310033,0.642538364,0.649346302,0.984873703,0.774478257,0.767512347,0.991723013
2842,-4.10263878,-3.519606641,-4.753933514,0.282609353,-1.881477413,-2.648197088,-3.251181719,-3.408551518,-0.771551931,-2.139623505,-1.2887351,-0.593080059,sp|Q9BWH2|FUND2_HUMAN,Q9BWH2,FUND2,1,1,2,-0.226040461,-1.825144747,-1.599104286,0.81932084,0.083621018,0.006071048,0.892520351,0.191173052,0.102911668
2843,0.99529118,1.282855118,2.198505994,2.28591978,1.184607179,1.6158762,1.528985336,1.718856572,1.023756648,1.40760663,2.015831787,1.954236074,sp|Q9BWM7|SFXN3_HUMAN,Q9BWM7,SFXN3,4,4,4,0.178561696,0.090285233,-0.088276463,0.627528632,0.824277326,0.743273547,0.76702849,0.893438461,0.892581198
2844,0.268376537,-0.324861845,0.492775678,0.642559868,0.775792121,0.611390707,0.608961215,0.646407612,-0.43105006,-0.367541203,0.549659905,0.099083394,sp|Q9BWS9|CHID1_HUMAN,Q9BWS9,CHID1,4,4,4,-0.390925354,0.30717455,0.698099905,0.203329147,0.39367029,0.018378579,0.369931301,0.548958369,0.185655701
2845,-1.497935434,-2.40203753,-3.731784693,-0.668974093,-3.934154887,-3.509630555,-4.142481881,-3.940254151,-3.208632404,-3.377487648,-3.678522895,-3.345051716,sp|Q9BWU0|NADAP_HUMAN,Q9BWU0,NADAP,2,0,1,1.806447431,1.327240728,-0.479206703,0.011203801,0.042235523,0.03827457,0.053998902,0.117981063,0.249833238
2846,5.434522953,5.452024794,5.980332638,6.859664136,5.843102714,-0.415706133,5.185753678,-0.762419532,6.484184705,0.606041878,6.529067801,-0.147148341,sp|Q9BX59|TPSNR_HUMAN,Q9BX59,TPSNR,4,2,2,3.468953449,2.56359962,-0.905353829,0.03789392,0.108749386,0.685806595,0.119771633,0.22861713,0.861801167
2847,0.983738433,0.377622785,0.573837033,-0.285700937,-0.293042057,-0.153407706,0.498288019,0.310583023,-0.384736787,-0.799893959,0.754946059,-0.456501901,sp|Q9BX68|HINT2_HUMAN,Q9BX68,HINT2,4,3,4,0.321769009,0.633920976,0.312151967,0.372951101,0.156340728,0.40376546,0.553238276,0.293449217,0.689963226
2848,-1.735189903,-1.953923179,-3.243207185,-2.859230482,-2.140556337,-2.193689212,-0.520019179,-1.613399214,-2.186776582,-1.833186951,-1.162084331,-1.13792582,sp|Q9BXB4|OSB11_HUMAN,Q9BXB4,OSB11,4,4,4,-0.830971702,-0.867894266,-0.036922565,0.113755393,0.066956142,0.931830906,0.251931163,0.16478229,0.971978985
2849,-3.507226208,-2.650451645,-4.808020085,-3.567303976,1.547749351,2.061912721,2.084959485,2.153299018,1.894926435,2.472902674,2.077487475,2.354813851,sp|Q9BXD5|NPL_HUMAN,Q9BXD5,NPL,4,4,4,-5.595230622,-5.833283087,-0.238052465,2.24E-07,1.05E-07,0.290875832,6.48E-05,2.87E-05,0.583060349
2850,-0.727503034,-1.292856117,-1.336590495,-1.858629876,-2.248628665,-1.157037172,-2.522459103,-1.661699252,-2.955576348,-2.811210109,-2.581732823,-1.936960356,sp|Q9BXJ8|T120A_HUMAN,Q9BXJ8,T120A,4,3,4,0.593561168,1.267475028,0.673913861,0.15066653,0.004727082,0.088422438,0.304930804,0.026115439,0.361917518
2851,-0.908459824,-0.861076571,-2.634799155,-3.152415822,-0.954757798,-0.728047736,-0.679037609,-0.964101554,-1.030430938,-1.530396263,-1.124652121,-0.915599364,sp|Q9BXJ9|NAA15_HUMAN,Q9BXJ9,NAA15,4,4,4,-1.057701669,-0.738918172,0.318783497,0.071913986,0.192922979,0.125391622,0.184428857,0.341347938,0.415279992
2852,0.230771428,0.373141094,1.251560388,1.129336563,-0.003855019,-0.295217227,-1.164366272,-0.258560247,-0.336805259,-0.388476508,-0.107477491,-0.01519562,sp|Q9BXK5|B2L13_HUMAN,Q9BXK5,B2L13,4,4,4,1.176702059,0.958191088,-0.218510971,0.009923059,0.01453758,0.432372669,0.04979465,0.057734959,0.710346632
2853,-0.753800071,-1.12894369,-0.480922736,-0.506909149,-0.173854876,-0.489844288,-1.186174923,-1.693571146,-0.305926974,-0.295774428,-0.439284076,-0.529734174,sp|Q9BXP2|S12A9_HUMAN,Q9BXP2,S12A9,4,4,4,0.168217397,-0.324963999,-0.493181395,0.663190462,0.264511402,0.165178738,0.790053773,0.424946591,0.465793463
